ACF2,query_mid,sender,rcpt,subject,files,Manager_ACF2,manager_name,job_family,employment_type,business_location,hire_date,employee_status,local_admin,privileged_user,government_cleared,size,rcpt_count,file_count,year,month,day,hour,minute,day_of_year,day_of_week,day_since_hire,rcpt_count_personal_max,rcpt_count_job_max,rcpt_count_personal_percentile,rcpt_count_job_percentile,file_count_personal_max,file_count_job_max,file_count_personal_percentile,file_count_job_percentile,size_personal_max,size_job_max,sub_sensitive_count,files_sensitive_count,files_sensitive_count_personal_max,files_sensitive_count_job_max,files_sensitive_count_personal_percentile,files_sensitive_count_job_percentile,sub_sensitive_count_personal_max,sub_sensitive_count_job_max,sub_sensitive_count_personal_percentile,sub_sensitive_count_job_percentile
XX748,626,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD667,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-09-17 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX749,627,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD668,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-09-18 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX750,628,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD669,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-09-19 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX751,629,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD670,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-09-20 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX752,630,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD671,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-09-21 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX753,631,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD672,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-09-22 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX754,632,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD673,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-09-23 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX755,633,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD674,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-09-24 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX756,634,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD675,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-09-25 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX757,635,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD676,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-09-26 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX758,636,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD677,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-09-27 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX759,637,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD678,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-09-28 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX760,638,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD679,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-09-29 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX761,639,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD680,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-09-30 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX762,640,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD681,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-01 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX763,641,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD682,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-02 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX764,642,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD683,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-03 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX765,643,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD684,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-04 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX766,644,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD685,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-05 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX767,645,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD686,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-06 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX768,646,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD687,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-07 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX769,647,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD688,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-08 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX770,648,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD689,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-09 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX771,649,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD690,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-10 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX772,650,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD691,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-11 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX773,651,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD692,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-12 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX774,652,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD693,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-13 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX775,653,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD694,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-14 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX776,654,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD695,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-15 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX777,655,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD696,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-16 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX778,656,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD697,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-17 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX779,657,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD698,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-18 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX780,658,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD699,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-19 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX781,659,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD700,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-20 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX782,660,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD701,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-21 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX783,661,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD702,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-22 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX784,662,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD703,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-23 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX785,663,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD704,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-24 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX786,664,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD705,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-25 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX787,665,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD706,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-26 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX788,666,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD707,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-27 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX789,667,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD708,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-28 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX790,668,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD709,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-29 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX791,669,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD710,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-30 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX792,670,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD711,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-10-31 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX793,671,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD712,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-11-01 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX794,672,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD713,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-11-02 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX795,673,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD714,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-11-03 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX796,674,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD715,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-11-04 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
